13.533,0.93396,0.3299
13.6,0.87736,0.3299
13.667,0.79245,0.3299
13.733,0.73585,0.3299
13.8,0.65094,0.3299
13.867,0.59434,0.3299
13.933,0.56604,0.3299
14,0.50943,0.3299
14.067,0.45283,0.3299
14.133,0.45283,0.3299
14.2,0.42453,0.3299
14.267,0.42453,0.3299
14.333,0.42453,0.3299
14.4,0.39623,0.3299
14.467,0.36792,0.3299
14.533,0.33962,0.34364
14.6,0.31132,0.34364
14.667,0.31132,0.35739
14.733,0.28302,0.38488
14.8,0.28302,0.38488
14.867,0.28302,0.38488
14.933,0.28302,0.38488
15,0.29717,0.37113
15.067,0.28302,0.38488
15.133,0.28302,0.38488
15.2,0.25472,0.43986
15.267,0.25472,0.52234
15.333,0.25472,0.49485
15.4,0.25472,0.49485
15.467,0.25472,0.50859
15.533,0.25472,0.49485
15.6,0.25472,0.49485
15.667,0.25472,0.49485
15.733,0.25472,0.49485
15.8,0.25472,0.50859
15.867,0.25472,0.52234
15.933,0.25472,0.49485
16,0.25472,0.49485
16.067,0.25472,0.49485
16.133,0.25472,0.49485
16.2,0.25472,0.49485
16.267,0.22642,0.52234
16.333,0.22642,0.50859
16.4,0.22642,0.49485
16.467,0.22642,0.49485
16.533,0.22642,0.49485
16.6,0.22642,0.49485
16.666,0.22642,0.52234
16.733,0.22642,0.49485
16.8,0.22642,0.49485
16.866,0.22642,0.49485
16.933,0.22642,0.49485
17,0.22642,0.49485
17.066,0.22642,0.49485
17.133,0.16981,0.52234
17.2,0.16981,0.49485
17.266,0.14151,0.46735
17.333,0.11321,0.46735
17.4,0.11321,0.46735
17.466,0.11321,0.49485
17.533,0.11321,0.52234
17.6,0.084906,0.54983
17.666,0.084906,0.54983
17.733,0.084906,0.57732
17.8,0.084906,0.60481
17.866,0.084906,0.60481
17.933,0.11321,0.60481
18,0.11321,0.60481
18.066,0.11321,0.60481
18.133,0.11321,0.60481
18.2,0.11321,0.60481
18.266,0.11321,0.60481
18.333,0.11321,0.60481
18.4,0.11321,0.60481
18.466,0.11321,0.60481
18.533,0.11321,0.60481
18.6,0.11321,0.6323
18.666,0.11321,0.60481
18.733,0.11321,0.6323
18.8,0.11321,0.6323
18.866,0.11321,0.6323
18.933,0.11321,0.6323
19,0.11321,0.6323
19.066,0.11321,0.6323
19.133,0.11321,0.6323
19.2,0.11321,0.6323
19.266,0.11321,0.6323
19.333,0.11321,0.6323
19.4,0.11321,0.6323
19.466,0.11321,0.6323
19.533,0.11321,0.6323
19.6,0.11321,0.6323
19.666,0.11321,0.6323
19.733,0.084906,0.6323
19.8,0.084906,0.60481
19.866,0.11321,0.60481
19.933,0.11321,0.60481
20,0.14151,0.57732
20.066,0.16981,0.57732
20.133,0.19811,0.57732
20.2,0.22642,0.57732
20.266,0.25472,0.54983
20.333,0.31132,0.54983
20.4,0.33962,0.54983
20.466,0.36792,0.54983
20.533,0.39623,0.54983
20.6,0.36792,0.54983
20.666,0.39623,0.54983
20.733,0.42453,0.57732
20.8,0.45283,0.57732
20.866,0.50943,0.57732
20.933,0.62264,0.60481
21,0.67925,0.60481
21.066,0.73585,0.60481
21.133,0.82075,0.60481
21.2,0.90566,0.60481
21.266,0.76415,0.57732
21.333,0.93396,0.60481
21.4,0.84906,0.57732
21.466,0.83491,0.59107
21.533,1.0189,0.57732
21.6,1.0755,0.57732
21.666,1.1038,0.54983
21.733,1.1038,0.54983
21.8,0.99057,0.54983
21.866,1.0755,0.54983
21.933,1.1038,0.52234
22,1.2594,0.49485
22.066,1.2736,0.46735
22.133,1.3585,0.46735
22.2,1.3868,0.46735
22.266,1.4575,0.46735
22.333,1.4717,0.46735
22.4,1.4717,0.46735
22.466,1.4717,0.46735
22.533,1.4717,0.46735
22.6,1.4717,0.46735
22.666,1.4717,0.46735
22.733,1.4717,0.49485
22.8,1.4434,0.49485
22.866,1.4151,0.49485
22.933,1.3868,0.49485
23,1.3302,0.46735
23.066,1.3019,0.46735
23.133,1.3302,0.46735
23.2,1.3019,0.46735
23.266,1.2453,0.46735
23.333,1.2311,0.46735
23.4,1.217,0.46735
23.466,1.1887,0.49485
23.533,1.1887,0.49485
23.6,1.1038,0.49485
23.666,1.0472,0.46735
23.733,1.0047,0.46735
23.8,0.99057,0.46735
23.866,0.93396,0.49485
23.933,0.87736,0.49485
24,0.73585,0.49485
24.066,0.7217,0.49485
24.133,0.65094,0.49485
24.2,0.59434,0.46735
24.266,0.53774,0.46735
24.333,0.53774,0.46735
24.4,0.53774,0.46735
24.466,0.50943,0.49485
24.533,0.39623,0.49485
24.6,0.42453,0.49485
24.666,0.39623,0.52234
24.733,0.33962,0.52234
24.8,0.31132,0.52234
24.866,0.25472,0.52234
24.933,0.25472,0.52234
25,0.22642,0.54983
25.066,0.19811,0.60481
25.133,0.19811,0.60481
25.2,0.19811,0.60481
25.266,0.16981,0.6323
25.333,0.14151,0.65979
25.4,0.15566,0.64605
25.466,0.14151,0.65979
25.533,0.11321,0.65979
25.6,0.084906,0.60481
25.666,0.084906,0.57732
25.733,0.084906,0.60481
25.8,0.084906,0.57732
25.866,0.084906,0.57732
25.933,0.084906,0.57732
26,0.084906,0.54983
26.066,0.084906,0.54983
26.133,0.084906,0.54983
26.2,0.084906,0.54983
26.266,0.084906,0.54983
26.333,0.084906,0.54983
26.4,0.084906,0.54983
26.466,0.084906,0.54983
26.533,0.084906,0.54983
26.6,0.11321,0.54983
26.666,0.11321,0.54983
26.733,0.11321,0.54983
26.8,0.11321,0.54983
26.866,0.11321,0.54983
26.933,0.11321,0.54983
27,0.11321,0.54983
27.066,0.11321,0.54983
27.133,0.11321,0.54983
27.2,0.11321,0.57732
27.266,0.14151,0.57732
27.333,0.16981,0.60481
27.4,0.22642,0.60481
27.466,0.25472,0.57732
27.533,0.31132,0.60481
27.6,0.33962,0.60481
27.666,0.33962,0.60481
27.733,0.33962,0.60481
27.8,0.33962,0.60481
27.866,0.39623,0.52234
27.933,0.45283,0.46735
28,0.48113,0.43986
28.066,0.42453,0.46735
28.133,0.56604,0.43986
28.2,0.73585,0.41237
28.266,0.67925,0.41237
28.333,0.87736,0.35739
28.4,0.79245,0.38488
28.466,0.87736,0.38488
28.533,0.93396,0.38488
28.6,0.93396,0.41237
28.666,0.96226,0.38488
28.733,0.99057,0.41237
28.8,1.0755,0.41237
28.866,1.2736,0.46735
28.933,1.3302,0.46735
29,1.3019,0.43986
29.066,1.3585,0.46735
29.133,1.4151,0.46735
29.2,1.4717,0.46735
29.266,1.4717,0.46735
29.333,1.4717,0.46735
29.4,1.4434,0.49485
29.466,1.4434,0.49485
29.533,1.4434,0.52234
29.6,1.4151,0.52234
29.666,1.4151,0.52234
29.733,1.4151,0.52234
29.8,1.4151,0.52234
29.866,1.4151,0.54983
29.933,1.4151,0.52234
30,1.4151,0.53608
30.066,1.4151,0.52234
30.133,1.4151,0.52234
30.2,1.4151,0.52234
30.266,1.4151,0.50859
30.333,1.4009,0.52234
30.4,1.3585,0.49485
30.466,1.3585,0.49485
30.533,1.3302,0.49485
30.6,1.3019,0.49485
30.666,1.3019,0.49485
30.733,1.1887,0.46735
30.8,1.1604,0.46735
30.866,1.0755,0.46735
30.933,1.0472,0.46735
31,0.99057,0.46735
31.066,0.96226,0.46735
31.133,0.84906,0.46735
31.2,0.79245,0.46735
31.266,0.76415,0.46735
31.333,0.70755,0.46735
31.4,0.62264,0.46735
31.466,0.59434,0.46735
31.533,0.53774,0.46735
31.6,0.50943,0.46735
31.666,0.45283,0.52234
31.733,0.42453,0.52234
31.8,0.39623,0.52234
31.866,0.36792,0.54983
31.933,0.33962,0.54983
32,0.33962,0.57732
32.066,0.25472,0.60481
32.133,0.25472,0.60481
32.2,0.25472,0.60481
32.266,0.25472,0.60481
32.333,0.31132,0.57732
32.4,0.28302,0.60481
32.466,0.29717,0.59107
32.533,0.28302,0.60481
32.6,0.28302,0.60481
32.666,0.28302,0.60481
32.733,0.28302,0.60481
32.8,0.28302,0.60481
32.866,0.28302,0.60481
32.933,0.28302,0.60481
33,0.28302,0.60481
33.066,0.28302,0.60481
33.133,0.28302,0.60481
33.2,0.28302,0.60481
33.266,0.28302,0.60481
33.333,0.28302,0.60481
33.4,0.28302,0.60481
33.466,0.28302,0.60481
33.533,0.28302,0.60481
33.6,0.28302,0.60481
33.666,0.28302,0.60481
33.733,0.31132,0.57732
33.8,0.31132,0.54983
33.866,0.31132,0.54983
33.933,0.28302,0.52234
34,0.25472,0.52234
34.066,0.19811,0.54983
34.133,0.16981,0.54983
34.2,0.16981,0.54983
34.266,0.16981,0.57732
34.333,0.14151,0.57732
34.4,0.12736,0.54983
34.466,0.084906,0.54983
34.533,0.084906,0.54983
34.6,0.084906,0.54983
34.666,0.084906,0.52234
34.733,0.084906,0.52234
34.8,0.084906,0.52234
34.866,0.084906,0.52234
34.933,0.084906,0.52234
35,0.084906,0.52234
35.066,0.11321,0.46735
35.133,0.14151,0.46735
35.2,0.14151,0.46735
35.266,0.16981,0.46735
35.333,0.16981,0.46735
35.4,0.19811,0.46735
35.466,0.19811,0.46735
35.533,0.19811,0.46735
35.6,0.22642,0.46735
35.666,0.25472,0.49485
35.733,0.31132,0.52234
35.8,0.36792,0.52234
35.866,0.36792,0.52234
35.933,0.48113,0.52234
36,0.45283,0.52234
36.066,0.65094,0.46735
36.133,0.62264,0.46735
36.2,0.76415,0.43986
36.266,0.62264,0.46735
36.333,0.82075,0.43986
36.4,0.84906,0.43986
36.466,0.87736,0.46735
36.533,0.76415,0.46735
36.6,0.82075,0.49485
36.666,0.87736,0.49485
36.733,1.0755,0.52234
36.8,0.99057,0.52234
36.866,1.1887,0.52234
36.933,1.2736,0.52234
37,1.1887,0.52234
37.066,1.2453,0.52234
37.133,1.3019,0.52234
37.2,1.3585,0.54983
37.266,1.3868,0.54983
37.333,1.4717,0.54983
37.4,1.4717,0.57732
37.466,1.4717,0.60481
37.533,1.4434,0.60481
37.6,1.4717,0.60481
37.666,1.4434,0.60481
37.733,1.4434,0.60481
37.8,1.4434,0.61856
37.866,1.3868,0.6323
37.933,1.3585,0.6323
38,1.3302,0.60481
38.066,1.3019,0.60481
38.133,1.2736,0.60481
38.2,1.2736,0.60481
38.266,1.2736,0.60481
38.333,1.2736,0.6323
38.4,1.2736,0.6323
38.466,1.2736,0.6323
38.533,1.2736,0.6323
38.6,1.2453,0.6323
38.666,1.2453,0.6323
38.733,1.2453,0.6323
38.8,1.2453,0.6323
38.866,1.2453,0.65979
38.933,1.2736,0.65979
39,1.1887,0.71478
39.066,1.1887,0.74227
39.133,1.1604,0.79725
39.2,1.0755,0.85223
39.266,1.0472,0.87973
39.333,0.99057,0.93471
39.4,0.96226,0.93471
39.466,0.87736,0.9622
39.533,0.76415,1.0172
39.6,0.76415,1.0172
39.666,0.62264,1.0447
39.733,0.50943,1.0722
39.8,0.50943,1.0447
39.866,0.42453,1.0722
39.933,0.33962,1.0722
40,0.28302,1.0722
40.066,0.25472,1.0722
40.133,0.22642,1.0722
40.2,0.16981,1.0997
40.266,0.15566,1.0997
40.333,0.11321,1.0997
40.4,0.11321,1.0722
40.466,0.099057,1.0722
40.533,0.084906,1.0447
40.6,0.11321,1.0447
40.666,0.11321,1.0172
40.733,0.11321,1.0172
40.8,0.11321,1.0447
40.866,0.11321,1.0309
40.933,0.14151,1.0447
41,0.14151,1.0722
41.066,0.14151,1.0997
41.133,0.16981,1.1546
41.2,0.19811,1.2096
41.266,0.25472,1.2371
41.333,0.28302,1.2646
41.4,0.33962,1.2921
41.466,0.39623,1.3471
41.533,0.36792,1.3471
41.6,0.39623,1.4021
41.666,0.25472,1.3196
41.733,0.25472,1.3471
41.8,0.28302,1.457
41.866,0.33962,1.567
41.933,0.36792,1.5945
42,0.36792,1.622
42.066,0.39623,1.677
42.133,0.28302,1.5945
42.2,0.45283,1.732
42.266,0.33962,1.677
42.333,0.50943,1.7595
42.4,0.56604,1.8144
42.466,0.59434,1.8419
42.533,0.48113,1.8144
42.6,0.62264,1.8969
42.666,0.76415,2.0069
42.733,0.79245,2.0344
42.8,0.87736,2.0893
42.866,0.93396,2.1443
42.933,0.90566,2.1443
43,0.90566,2.1443
43.066,1.1038,2.2543
43.133,1.0755,2.268
43.2,1.1321,2.3093
43.266,1.1887,2.3368
43.333,1.3585,2.4467
43.4,1.3868,2.4742
43.466,1.4434,2.5017
43.533,1.4717,2.5292
43.6,1.4434,2.5567
43.666,1.4434,2.5842
43.733,1.4434,2.6392
43.8,1.4151,2.6667
43.866,1.4151,2.6667
43.933,1.4151,2.6667
44,1.4151,2.6667
44.066,1.4151,2.7216
44.133,1.4151,2.8316
44.2,1.4151,2.8866
44.266,1.3868,2.9416
44.333,1.3868,3.0515
44.4,1.3585,3.134
44.466,1.3302,3.2165
44.533,1.3302,3.2715
44.6,1.3019,3.3814
44.666,1.3019,3.3814
44.733,1.2453,3.5189
44.8,1.2453,3.5464
44.866,1.1887,3.6564
44.933,1.217,3.6289
45,1.1604,3.7663
45.066,1.1604,3.7938
45.133,1.0755,3.9313
45.2,1.0755,3.9588
45.266,1.0189,4.0412
45.333,0.99057,4.1237
45.4,0.96226,4.1787
45.466,0.96226,4.2337
45.533,0.90566,4.3436
45.6,0.87736,4.3986
45.666,0.82075,4.4536
45.733,0.82075,4.4536
45.8,0.76415,4.5361
45.866,0.73585,4.5086
45.933,0.65094,4.5361
46,0.56604,4.5636
46.066,0.53774,4.5636
46.133,0.45283,4.646
46.2,0.39623,4.6735
46.266,0.39623,4.701
46.333,0.39623,4.701
46.4,0.39623,4.7698
46.466,0.33962,4.921
46.533,0.33962,4.921
46.6,0.31132,5.0172
46.666,0.31132,5.0309
46.733,0.28302,5.1134
46.8,0.25472,5.2234
46.866,0.25472,5.2234
46.933,0.22642,5.2784
47,0.21226,5.3471
47.066,0.19811,5.3608
47.133,0.14151,5.4433
47.2,0.11321,5.4433
47.266,0.11321,5.4158
47.333,0.084906,5.4433
47.4,0.084906,5.4433
47.466,0.056604,5.4708
47.533,0.056604,5.4983
47.6,0.056604,5.5533
47.666,0.056604,5.5808
47.733,0.084906,5.6357
47.8,0.084906,5.6357
47.866,0.084906,5.6357
47.933,0.084906,5.6357
48,0.084906,5.6357
48.066,0.084906,5.6357
48.133,0.084906,5.6357
48.2,0.084906,5.6357
48.266,0.11321,5.6907
48.333,0.11321,5.7732
48.4,0.14151,5.8007
48.466,0.14151,5.8557
48.533,0.11321,5.8832
48.6,0.65723,6.9309
48.666,1.0957,6.7275
48.733,0.36792,6.1856
48.8,0.39623,6.2405
48.866,0.39623,6.2955
48.933,0.4434,6.378
49,0.53774,6.4605
49.066,0.65094,6.5155
49.133,0.65094,6.5155
49.2,0.67925,6.5155
49.266,0.70755,6.543
49.333,0.76415,6.543
49.4,0.82075,6.5704
49.466,0.84906,6.5704
49.533,0.84906,6.5704
49.6,0.84906,6.5704
49.666,0.84906,6.5979
49.733,0.86321,6.5979
49.8,0.87736,6.5979
49.866,0.84906,6.5979
49.933,0.84906,6.5979
49.999,0.84906,6.5979
50.066,0.84906,6.5704
50.133,0.86321,6.5979
50.199,0.84906,6.5979
50.266,0.90566,6.5979
50.333,0.87736,6.5979
50.399,0.84906,6.5979
50.466,0.84906,6.5979
50.533,0.87736,6.5979
50.599,0.84906,6.5979
50.666,0.84906,6.5979
50.733,0.84906,6.5979
50.799,0.84906,6.5979
50.866,0.90566,6.5979
50.933,0.84906,6.5979
50.999,0.87736,6.5979
51.066,0.84906,6.5979
51.133,0.87736,6.5979
51.199,0.84906,6.5979
51.266,0.87736,6.5979
51.333,0.87736,6.5979
51.399,0.87736,6.5979
51.466,0.84906,6.5979
51.533,0.87736,6.5979
51.599,0.87736,6.5979
51.666,0.87736,6.5979
51.733,0.96226,6.6804
51.799,0.93396,6.6804
51.866,0.96226,6.8454
51.933,0.93396,6.8179
51.999,0.99057,6.9828
52.066,0.99057,6.9553
52.133,0.99057,6.9553
52.199,1.0047,6.9691
52.266,0.99057,6.9278
52.333,0.99057,6.9278
52.399,1.0755,6.9003
52.466,1.0755,6.9003
52.533,1.1038,6.8729
52.599,1.1038,6.8729
52.666,1.1038,6.8729
52.733,1.1038,6.8729
52.799,1.1038,6.8729
52.866,1.0896,6.8866
52.933,1.0755,6.9003
52.999,1.1038,6.8729
53.066,1.1038,6.8729
53.133,1.1321,6.8729
53.199,1.1321,6.8729
53.266,1.1321,6.8729
53.333,1.1321,6.8729
53.399,1.1321,6.8729
53.466,1.1321,6.8729
53.533,1.1321,6.8729
53.599,1.1321,6.8454
53.666,1.1321,6.8454
53.733,1.1321,6.8454
53.799,1.1321,6.8454
53.866,1.1462,6.8316
53.933,1.1038,6.8729
53.999,1.1321,6.8454
54.066,1.1321,6.8179
54.133,1.1321,6.8454
54.199,1.1321,6.8454
54.266,1.1321,6.8454
54.333,1.1038,6.8729
54.399,1.1321,6.8454
54.466,1.1321,6.8179
54.533,1.1462,6.8316
54.599,1.1604,6.8179
54.666,1.1604,6.8179
54.733,1.1604,6.8179
54.799,1.1462,6.8316
54.866,1.1604,6.8179
54.933,1.1321,6.8454
54.999,1.1604,6.8179
55.066,1.1604,6.8179
55.133,1.1604,6.8179
55.199,1.217,6.7629
55.266,1.2736,6.6529
55.333,1.217,6.6804
55.399,1.2453,6.6254
55.466,1.2453,6.5704
55.533,1.2736,6.3505
55.599,1.2736,6.2955
55.666,1.316,6.2405
55.733,1.3302,6.1856
55.799,1.3585,6.1581
55.866,1.3585,6.0481
55.933,1.4292,5.9519
55.999,1.4434,5.9107
56.066,1.4434,5.8832
56.133,1.4151,5.7457
56.199,1.4151,5.6907
56.266,1.4151,5.6907
56.333,1.4151,5.6632
56.399,1.3868,5.5808
56.466,1.3868,5.5808
56.533,1.3585,5.4983
56.599,1.3585,5.4983
56.666,1.2736,5.3883
56.733,1.2453,5.3471
56.799,1.217,5.3058
56.866,1.217,5.3058
56.933,1.217,5.3058
56.999,1.217,5.2784
57.066,1.217,5.2784
57.133,1.217,5.2234
57.199,1.2453,5.1959
57.266,1.217,5.1409
57.333,1.217,5.0859
57.399,1.217,5.0309
57.466,1.1887,4.866
57.533,1.1887,4.8247
57.599,1.1604,4.701
57.666,1.1604,4.646
57.733,1.1321,4.5636
57.799,1.1321,4.5636
57.866,1.1321,4.5911
57.933,1.1321,4.6186
57.999,1.0189,4.5086
58.066,0.96226,4.5086
58.133,0.84906,4.4261
58.199,0.79245,4.4261
58.266,0.70755,4.3986
58.333,0.70755,4.4261
58.399,0.62264,4.4261
58.466,0.53774,4.4261
58.533,0.45283,4.4261
58.599,0.36792,4.3986
58.666,0.31132,4.3986
58.733,0.25472,4.3986
58.799,0.19811,4.3711
58.866,0.16981,4.3711
58.933,0.14151,4.3711
58.999,0.11321,4.3436
59.066,0.099057,4.3162
59.133,0.084906,4.2887
59.199,0.056604,4.2612
59.266,0.056604,4.2337
59.333,0.056604,4.1787
59.399,0.084906,4.1237
59.466,0.084906,4.0687
59.533,0.084906,4.0412
59.599,0.11321,4.0137
59.666,0.16981,3.9588
59.733,0.22642,3.9313
59.799,0.28302,3.9038
59.866,0.36792,3.9038
59.933,0.45283,3.9038
59.999,0.53774,3.9038
60.066,0.59434,3.8763
60.133,0.66509,3.8763
60.199,0.70755,3.8763
60.266,0.53774,3.9038
60.333,0.79245,3.8488
60.399,0.84906,3.8213
60.466,0.93396,3.7938
60.533,0.82075,3.8213
60.599,0.87736,3.8213
60.666,1.0755,3.7663
60.733,1.0755,3.7663
60.799,1.1887,3.7388
60.866,1.1179,3.7526
60.933,1.2453,3.7388
60.999,1.3302,3.7388
61.066,1.3585,3.7388
61.133,1.4434,3.7113
61.199,1.4434,3.6838
61.266,1.4434,3.6564
61.333,1.4434,3.6289
61.399,1.4151,3.5739
61.466,1.4151,3.5739
61.533,1.3585,3.4914
61.599,1.3585,3.4639
61.666,1.3868,3.4914
61.733,1.3585,3.4364
61.799,1.3302,3.3814
61.866,1.3302,3.354
61.933,1.3302,3.354
61.999,1.2736,3.2715
62.066,1.2453,3.2165
62.133,1.217,3.1615
62.199,1.217,3.079
62.266,1.217,3.0378
62.333,1.1887,2.9141
62.399,1.1887,2.8866
62.466,1.1604,2.7766
62.533,1.1604,2.7216
62.599,1.1321,2.6392
62.666,1.1038,2.5017
62.733,1.1038,2.488
62.799,1.0755,2.4192
62.866,1.0755,2.433
62.933,1.0472,2.3643
62.999,1.0189,2.3368
63.066,0.96226,2.2543
63.133,0.90566,2.2268
63.199,0.84906,2.1443
63.266,0.82075,2.1443
63.333,0.76415,2.1168
63.399,0.70755,2.0619
63.466,0.70755,2.0619
63.533,0.67925,2.0619
63.599,0.62264,1.9794
63.666,0.62264,1.9794
63.733,0.53774,1.9519
63.799,0.48113,1.9519
63.866,0.45283,1.9519
63.933,0.39623,1.9244
63.999,0.36792,1.8969
64.066,0.31132,1.8969
64.133,0.28302,1.8694
64.199,0.21226,1.8282
64.266,0.16981,1.8144
64.333,0.14151,1.7595
64.399,0.11321,1.732
64.466,0.11321,1.677
64.533,0.084906,1.622
64.599,0.084906,1.622
64.666,0.084906,1.5945
64.733,0.084906,1.5945
64.799,0.084906,1.5945
64.866,0.084906,1.567
64.933,0.084906,1.567
64.999,0.084906,1.5395
65.066,0.11321,1.4845
65.133,0.14151,1.4296
65.199,0.14151,1.3746
65.266,0.16981,1.3196
65.333,0.25472,1.2371
65.399,0.28302,1.2096
65.466,0.36792,1.1546
65.533,0.42453,1.1271
65.599,0.50943,1.0722
65.666,0.56604,1.0722
65.733,0.65094,1.0172
65.799,0.70755,0.98969
65.866,0.79245,0.93471
65.933,0.84906,0.93471
65.999,0.89151,0.90722
66.066,0.93396,0.87973
66.133,0.93396,0.87973
66.199,0.96226,0.87973
66.266,1.0472,0.85223
66.333,0.99057,0.87973
66.399,1.217,0.82474
66.466,1.1321,0.87973
66.533,1.3019,0.79725
66.599,1.3302,0.76976
66.666,1.2453,0.79725
66.733,1.2736,0.79725
